Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Classification,Level,Job Category,Full-Time/Part-Time indicator,Career Level,Work Location,Division/Work Unit,Residency Requirement,Salary From Annual,Salary To Annual,Title Seniority,Borough,Salary Spread,Is Full Time,Is External,Career Level Encoded,Job Category Encoded,Agency Encoded,Borough Encoded,Title Seniority Encoded,Title Classification Encoded,Posting Type Encoded
596043,HRA/DEPT OF SOCIAL SERVICES,External,3,MOBILE SUPPORT TECHNICIAN,COMPUTER ASSOC (OPERATIONS),Competitive-1,3,"Technology, Data & Innovation Social Services",F,Experienced (non-manager),15 Metrotech,Mgmt Information System-NM,New York City Residency is not required for this position,80161.0,97726.0,Standard,Bronx,17565.0,1,1,3,182,34,0,6,0,0
626281,BRONX DISTRICT ATTORNEY,External,1,Executive Assistant,COMMUNITY COORDINATOR,Non-Competitive-5,0,"Administration & Human Resources Legal Affairs Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),198 E161St Street Bronx N.Y.,Support Staff,City Residency is not required for this position,67983.0,67983.0,Executive,Bronx,0.0,1,1,3,40,3,0,1,3,0
621980,HRA/DEPT OF SOCIAL SERVICES,Internal,1,DIRECTOR OF THE DIVISION OF REVENUE CONTROL AND ANALYSIS,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,0,"Finance, Accounting, & Procurement",F,Manager,4 World Trade Center,Fiscal Operations-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",94715.0,119536.0,Director,Other,24821.0,1,0,4,135,34,3,0,0,1
538160,DEPARTMENT OF CORRECTION,External,2,Agency Attorney,AGENCY ATTORNEY,Non-Competitive-5,1,Legal Affairs,F,Experienced (non-manager),75-20 Astoria Blvd,Office of Trials,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",63228.0,72712.0,Standard,Other,9484.0,1,1,3,160,13,3,6,3,0
579367,DEPT OF ENVIRONMENT PROTECTION,External,1,IT Support Specialist,COMPUTER ASSOC (SOFTWARE),Competitive-1,3,"Technology, Data & Innovation",F,Experienced (non-manager),96-05 Horace Harding Expway,Dept of Environment Protection,New York City Residency is not required for this position,76584.0,112111.0,Standard,Other,35527.0,1,1,3,171,21,3,6,0,0
595477,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Operations Analyst, Bureau of Early Intervention",PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,3,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,Early Intervention,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",58695.0,67499.0,Standard,Other,8804.0,1,1,3,105,22,3,6,0,0
596473,DEPT OF ENVIRONMENT PROTECTION,External,1,ACCOUNTABLE MANAGER,CIVIL ENGINEER,Competitive-1,3,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),199 River Road North,UPSTATE CAPITAL CONSTR. - IFA,New York City Residency is not required for this position,98470.0,133496.0,Manager,Other,35026.0,1,1,3,131,21,3,3,0,0
605158,DEPARTMENT OF TRANSPORTATION,External,1,Engineer-In-Charge,CIVIL ENGINEER,Competitive-1,2,"Engineering, Architecture, & Planning",F,Experienced (non-manager),55 Water St Ny Ny,Quality Assurance,New York City Residency is not required for this position,88026.0,122295.0,Standard,Other,34269.0,1,1,3,123,18,3,6,0,0
627810,DISTRICT ATTORNEY KINGS COUNTY,External,1,Input Operator,COMMUNITY ASSOCIATE,Non-Competitive-5,0,Social Services,F,Experienced (non-manager),"345 Adams St., Brooklyn",COMMUNITY RESOURCES N REENTRY,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",48170.0,48170.0,Standard,Brooklyn,0.0,1,1,3,170,27,1,6,3,0
512847,NYC HOUSING AUTHORITY,External,3,Engineering Auditor,ASSISTANT MECHANICAL ENGINEER,Competitive-1,0,"Engineering, Architecture, & Planning",F,Experienced (non-manager),Compliance/Audit Coordination,Engineering Audit,NYCHA has no residency requirements.,75000.0,85646.0,Standard,Other,10646.0,1,1,3,123,43,3,6,0,0
627089,DEPT OF PARKS & RECREATION,External,1,Stewardship Engagement Coordinator,COMMUNITY COORDINATOR,Non-Competitive-5,0,"Engineering, Architecture, & Planning Building Operations & Maintenance",F,Experienced (non-manager),Flushing Meadow Pk Olmsted Ctr,Forestry & Horticulture,"Residency in New York City, Nassau, Orange, Rockland, Suffolk, Putnam or Westchester counties required for employees with over two years of city service. New York City residency required within 90 days of hire for all other candidates.",59116.0,91768.0,Standard,Queens,32652.0,1,1,3,124,23,4,6,3,0
615083,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Deputy Director of Operation Analysis, Bureau of Childcare",CITY RESEARCH SCIENTIST,Non-Competitive-5,2,"Policy, Research & Analysis",F,Experienced (non-manager),"125 Worth Street, Nyc",Child Care,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",82506.0,94882.0,Director,Other,12376.0,1,1,3,166,22,3,0,3,0
607860,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Medical Advisor, Bureau of Chronic Disease Prevention",CITY MEDICAL SPECIALIST,Non-Competitive-5,2,Health,F,Experienced (non-manager),42-09 28th Street,Chronic Disease Prevention,New York Residency is not required for this title.,120817.0,129470.0,Standard,Other,8653.0,1,1,3,152,22,3,6,3,0
627672,HUMAN RIGHTS COMMISSION,External,1,M/WBE & COMPLIANCE COORDINATOR,COMMUNITY COORDINATOR,Non-Competitive-5,0,"Finance, Accounting, & Procurement",F,Experienced (non-manager),"22 Reade St, Ny",Budget Division,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",59116.0,80000.0,Standard,Other,20884.0,1,1,3,135,35,3,6,3,0
619283,DEPT. OF HOMELESS SERVICES,Internal,3,Hotel Manager,ADMINISTRATIVE DIRECTOR OF SOC,Competitive-1,0,Social Services,F,Experienced (non-manager),"33 Beaver St, New York Ny",DHS Executive Office,New York City Residency is not required for this position,58700.0,192152.0,Manager,Manhattan,133452.0,1,0,3,170,26,2,3,0,1
607275,HRA/DEPT OF SOCIAL SERVICES,External,4,CLERICAL SUPPORT CLERK,CLERICAL ASSOCIATE,Competitive-1,2,Administration & Human Resources Social Services,F,Experienced (non-manager),"900 Sheridan Ave., Bronx",Off Of ChildÂ  Enforc-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",35895.0,53478.0,Standard,Bronx,17583.0,1,1,3,46,34,0,6,0,0
574049,PUBLIC ADMINISTRATOR-NEW YORK,External,1,ACCOUNTANT,ACCOUNTANT,Competitive-1,1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),"31 Chambers St., N.Y.",Public Adminstrator-New York,City Residency is not required for this position,50217.0,68234.0,Standard,Manhattan,18017.0,1,1,3,135,54,2,6,0,0
590949,OFFICE OF THE COMPTROLLER,Internal,1,Staff Auditor,MANAGEMENT AUDITOR,Competitive-1,1,"Finance, Accounting, & Procurement",F,Entry-Level,"1 Centre St., N.Y.",Management Audit,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",70000.0,76900.0,Standard,Manhattan,6900.0,1,0,1,135,51,2,6,0,1
609693,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Senior Project Administrator,ASSOCIATE PROJECT MANAGER,Competitive-1,2,"Engineering, Architecture, & Planning",F,Experienced (non-manager),30-30 Thomson Ave L I City Qns,INFRA/PGRM MGMT/BRONX-N.QUEENS,New York City Residency is not required for this position,81571.0,93807.0,Senior,Queens,12236.0,1,0,3,123,20,4,5,0,1
625669,DISTRICT ATTORNEY RICHMOND COU,External,1,Assistant District Attorney,ASSISTANT DISTRICT ATTORNEY (S,Exempt-4,0,Legal Affairs,F,Experienced (non-manager),"26 Central Avenue, S.I.,",Criminal Court,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",115000.0,150000.0,Mid,Other,35000.0,1,1,3,160,28,3,4,1,0
556724,BRONX DISTRICT ATTORNEY,External,5,Trial Preparation Assistant LV 1- Trial Division,COMMUNITY ASSISTANT,Non-Competitive-5,0,"Legal Affairs Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),198 E161St Street Bronx N.Y.,Support Staff,City Residency is not required for this position,32520.0,42191.0,Mid,Bronx,9671.0,1,1,3,163,3,0,4,3,0
611936,NYC HOUSING AUTHORITY,Internal,1,Assistant Project Manager,ASSOCIATE PROJECT MANAGER,Competitive-1,2,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),Project Management Team 3,Project Management Team 3,NYCHA has no residency requirements.,81571.0,99108.0,Manager,Other,17537.0,1,0,3,167,43,3,3,0,1
627798,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Deputy Director, Infant Injury Surveillance, Bureau of Maternal Infant and Reproductive Health",CITY RESEARCH SCIENTIST,Non-Competitive-5,4A,"Constituent Services & Community Programs Health Policy, Research & Analysis",F,Experienced (non-manager),42-09 28th Street,"Maternal, Infant, & Repr. Hlth","New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",103026.0,118480.0,Director,Other,15454.0,1,1,3,105,22,3,0,3,0
614933,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"AOT Social Work Supervisor, Bureau of Mental Health/MH-Assisted Out Treatment",SUPERVISOR II SOCIAL WORK,Competitive-1,0,Social Services,F,Experienced (non-manager),42-09 28th Street,MH - Assisted out Treatment,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",72603.0,89360.0,Manager,Other,16757.0,1,1,3,170,22,3,3,0,0
571434,HRA/DEPT OF SOCIAL SERVICES,External,1,CASE MANAGEMENT SUPERVISOR,ASSOCIATE JOB OPPORTUNITY SPEC,Competitive-1,1,Social Services,F,Experienced (non-manager),"25 Chapel St, Brooklyn Ny",FIA Operations-NM,New York City Residency is not required for this position,51869.0,59649.0,Manager,Brooklyn,7780.0,1,1,3,170,34,1,3,0,0
608957,DEPT OF CITYWIDE ADMIN SVCS,External,4,"Project Manager, Capital Project Implementation",ASSOCIATE PROJECT MANAGER,Competitive-1,1,Building Operations & Maintenance,F,Experienced (non-manager),"1 Centre St., N.Y.",Office of Energy Conservatio,New York City Residency is not required for this position,74041.0,85147.0,Manager,Manhattan,11106.0,1,1,3,50,19,2,3,0,0
568631,DEPT OF ENVIRONMENT PROTECTION,Internal,1,EHS Management Systems Specialist,CITY RESEARCH SCIENTIST,Non-Competitive-5,3,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),59-17 Junction Blvd Corona Ny,Dept of Environment Protection,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",84468.0,111003.0,Standard,Queens,26535.0,1,0,3,169,21,4,6,3,1
